frame,x_pose_0,y_pose_0,visibility_pose_0,x_pose_1,y_pose_1,visibility_pose_1,x_pose_2,y_pose_2,visibility_pose_2,x_pose_3,y_pose_3,visibility_pose_3,x_pose_4,y_pose_4,visibility_pose_4,x_pose_5,y_pose_5,visibility_pose_5,x_pose_6,y_pose_6,visibility_pose_6,x_pose_7,y_pose_7,visibility_pose_7,x_pose_8,y_pose_8,visibility_pose_8,x_pose_9,y_pose_9,visibility_pose_9,x_hand1_0,y_hand1_0,z_hand1_0,x_hand1_1,y_hand1_1,z_hand1_1,x_hand1_2,y_hand1_2,z_hand1_2,x_hand1_3,y_hand1_3,z_hand1_3,x_hand1_4,y_hand1_4,z_hand1_4,x_hand1_5,y_hand1_5,z_hand1_5,x_hand2_0,y_hand2_0,z_hand2_0,x_hand2_1,y_hand2_1,z_hand2_1,x_hand2_2,y_hand2_2,z_hand2_2,x_hand2_3,y_hand2_3,z_hand2_3,x_hand2_4,y_hand2_4,z_hand2_4,x_hand2_5,y_hand2_5,z_hand2_5
0,0.6237339377403259,0.2992591857910156,0.9954414367675781,0.339419960975647,0.29197344183921814,0.9969893097877502,0.8516550660133362,0.36961326003074646,0.22880369424819946,0.09279456734657288,0.39068230986595154,0.9473064541816711,1.1087232828140259,0.41048604249954224,0.18564246594905853,-0.19662892818450928,0.4506007432937622,0.7286574244499207,0.5666353106498718,0.6168478727340698,0.9704369306564331,0.4173891544342041,0.618515133857727,0.9530026912689209,0.5498639941215515,0.8357582688331604,0.06736129522323608,0.42835351824760437,0.8435956239700317,0.16957777738571167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6341492533683777,0.30207550525665283,0.9955069422721863,0.33949151635169983,0.29219895601272583,0.9970720410346985,0.8774471282958984,0.36948826909065247,0.24324415624141693,0.0888923704624176,0.391963928937912,0.9465063810348511,1.1542508602142334,0.4043259024620056,0.1911792904138565,-0.21456661820411682,0.45045483112335205,0.7225335836410522,0.5664072632789612,0.6309571266174316,0.9713591933250427,0.41320592164993286,0.6284364461898804,0.955151379108429,0.5942284464836121,0.8631128072738647,0.07258417457342148,0.4253595173358917,0.864026665687561,0.18840356171131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.638587236404419,0.30340734124183655,0.995455265045166,0.3398941457271576,0.2922484576702118,0.9971686005592346,0.8762282729148865,0.37024611234664917,0.24998873472213745,0.08717846125364304,0.39388543367385864,0.9456151127815247,1.149667501449585,0.4043615162372589,0.18957781791687012,-0.21416188776493073,0.45481714606285095,0.7165089845657349,0.5672871470451355,0.6343309879302979,0.971910297870636,0.4124484062194824,0.6322861909866333,0.9572627544403076,0.5871474742889404,0.870682954788208,0.078440360724926,0.4180940091609955,0.8688745498657227,0.20469726622104645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6419811248779297,0.30457574129104614,0.9953978061676025,0.34134578704833984,0.292255163192749,0.9972687363624573,0.8743562698364258,0.37059450149536133,0.2563982605934143,0.08874396979808807,0.3938465118408203,0.9445344805717468,1.146560788154602,0.40453973412513733,0.18855848908424377,-0.21256671845912933,0.45113182067871094,0.7113894820213318,0.5673291683197021,0.6372560858726501,0.97203129529953,0.4108413755893707,0.6356229782104492,0.9591037034988403,0.5835543870925903,0.8736047744750977,0.08613459765911102,0.41406720876693726,0.8744046688079834,0.22457300126552582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.6420376896858215,0.30494245886802673,0.9954857230186462,0.3416716456413269,0.2923000752925873,0.9974163770675659,0.8739286065101624,0.370615690946579,0.2639196515083313,0.08628939092159271,0.3941746950149536,0.9440034627914429,1.1464396715164185,0.4047306478023529,0.19135858118534088,-0.2033824473619461,0.4526694416999817,0.7060670852661133,0.564251184463501,0.6394358277320862,0.9723595976829529,0.4091438949108124,0.6381242871284485,0.9611389636993408,0.5802850127220154,0.8807910680770874,0.09211501479148865,0.4119212329387665,0.8781169652938843,0.2501791715621948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6417813301086426,0.306674987077713,0.9955514073371887,0.3419615626335144,0.2923329770565033,0.9975028038024902,0.872870147228241,0.3709454834461212,0.2723642587661743,0.08459094911813736,0.39435550570487976,0.9428855776786804,1.1443644762039185,0.40462958812713623,0.19618558883666992,-0.203348308801651,0.4507741630077362,0.7010166049003601,0.5641123056411743,0.6430809497833252,0.9725384712219238,0.40915578603744507,0.6412644386291504,0.9627505540847778,0.5793763399124146,0.8879896998405457,0.10417495667934418,0.41589826345443726,0.888624906539917,0.27424636483192444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.6372771263122559,0.30770251154899597,0.9957568645477295,0.34369128942489624,0.29231685400009155,0.9977012872695923,0.8577994108200073,0.37106090784072876,0.2769581973552704,0.08122370392084122,0.39633238315582275,0.9446222186088562,1.1402170658111572,0.40471288561820984,0.20082499086856842,-0.1865742802619934,0.5019543766975403,0.7014750242233276,0.5621203780174255,0.644690215587616,0.9730199575424194,0.41329479217529297,0.6431437730789185,0.9648297429084778,0.5774431228637695,0.8894625902175903,0.11211013048887253,0.4317673146724701,0.8950239419937134,0.309227854013443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.6309336423873901,0.3078841269016266,0.995816171169281,0.345880389213562,0.2920507788658142,0.9978709816932678,0.8384807705879211,0.3719048798084259,0.27170923352241516,0.08136017620563507,0.39636218547821045,0.9461601972579956,1.116098165512085,0.4074672758579254,0.19897043704986572,-0.18564651906490326,0.48846954107284546,0.7062607407569885,0.5628452897071838,0.6444748640060425,0.9731416702270508,0.4204607903957367,0.644330620765686,0.9665706157684326,0.5776560306549072,0.8872376084327698,0.1182057112455368,0.4427444338798523,0.8968124389648438,0.33282607793807983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.6219083666801453,0.3087153434753418,0.9957587122917175,0.3512449860572815,0.2916477918624878,0.9980348348617554,0.7970340251922607,0.37836936116218567,0.25843462347984314,0.09427867829799652,0.39276254177093506,0.9452047348022461,1.0755966901779175,0.41374605894088745,0.19176429510116577,-0.1503390222787857,0.46657198667526245,0.7116686701774597,0.5646305680274963,0.6441223621368408,0.9736928343772888,0.4288443624973297,0.6446999311447144,0.9687861204147339,0.5769556164741516,0.885607898235321,0.12262893468141556,0.4444560706615448,0.8950881958007812,0.33895546197891235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.619099497795105,0.308684766292572,0.9958053827285767,0.35592883825302124,0.2912049889564514,0.9981997609138489,0.8081839084625244,0.3765677511692047,0.25356563925743103,0.10788649320602417,0.3871779143810272,0.9461092352867126,1.0844242572784424,0.4103785753250122,0.19033628702163696,-0.13878701627254486,0.45658987760543823,0.7217509150505066,0.5694447159767151,0.6442492604255676,0.9743416905403137,0.44569623470306396,0.6456555128097534,0.9709680080413818,0.5769656300544739,0.890368640422821,0.1302042454481125,0.4630419909954071,0.903203010559082,0.3530019521713257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
