frame,x_pose_0,y_pose_0,visibility_pose_0,x_pose_1,y_pose_1,visibility_pose_1,x_pose_2,y_pose_2,visibility_pose_2,x_pose_3,y_pose_3,visibility_pose_3,x_pose_4,y_pose_4,visibility_pose_4,x_pose_5,y_pose_5,visibility_pose_5,x_pose_6,y_pose_6,visibility_pose_6,x_pose_7,y_pose_7,visibility_pose_7,x_pose_8,y_pose_8,visibility_pose_8,x_pose_9,y_pose_9,visibility_pose_9,x_hand1_0,y_hand1_0,z_hand1_0,x_hand1_1,y_hand1_1,z_hand1_1,x_hand1_2,y_hand1_2,z_hand1_2,x_hand1_3,y_hand1_3,z_hand1_3,x_hand1_4,y_hand1_4,z_hand1_4,x_hand1_5,y_hand1_5,z_hand1_5,x_hand2_0,y_hand2_0,z_hand2_0,x_hand2_1,y_hand2_1,z_hand2_1,x_hand2_2,y_hand2_2,z_hand2_2,x_hand2_3,y_hand2_3,z_hand2_3,x_hand2_4,y_hand2_4,z_hand2_4,x_hand2_5,y_hand2_5,z_hand2_5
0,1.1878513097763062,0.6975160837173462,0.9910079836845398,0.14521703124046326,0.587924599647522,0.9978784322738647,1.8357865810394287,1.215637445449829,0.3210177719593048,-0.10495276004076004,1.052502155303955,0.1439615935087204,1.6029256582260132,1.6151269674301147,0.023373747244477272,-0.13318222761154175,1.4473270177841187,0.028027283027768135,1.1514323949813843,1.6214803457260132,0.00045495774247683585,0.2410000115633011,1.5883044004440308,0.0006343874847516418,1.0611432790756226,2.4634366035461426,0.0003029838262591511,0.2542165219783783,2.4179606437683105,0.00038150534965097904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0787919759750366,0.6911842226982117,0.982957124710083,0.1403152048587799,0.6036144495010376,0.9931292533874512,1.5778772830963135,1.1698275804519653,0.3046202063560486,-0.3031574785709381,0.7986944913864136,0.1442015916109085,1.2364495992660522,1.281098484992981,0.02509262226521969,-0.16767330467700958,0.5824769139289856,0.03494124487042427,1.0114856958389282,1.693151593208313,0.0005574864335358143,0.21519358456134796,1.6447337865829468,0.0007274445379152894,0.8118407130241394,2.3380398750305176,0.001189676346257329,0.11415982991456985,2.292592763900757,0.0016562601085752249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.1295779943466187,0.6798946261405945,0.9712294340133667,0.10730613023042679,0.603424608707428,0.987870454788208,1.5292414426803589,1.1301764249801636,0.2885035574436188,-0.34818926453590393,0.8044297099113464,0.14031189680099487,1.1702020168304443,1.2117259502410889,0.027160299941897392,-0.2504368722438812,0.6178817749023438,0.04077775031328201,0.9392011165618896,1.7144454717636108,0.0008138628327287734,0.1615929901599884,1.656919240951538,0.0010778863215819001,0.7017958760261536,2.188441753387451,0.0021325689740478992,-0.05874907225370407,2.1230993270874023,0.0034968459513038397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0444220304489136,0.6803238391876221,0.9586291909217834,0.109181247651577,0.5839046239852905,0.9847449660301208,1.5155822038650513,1.113147497177124,0.2820904552936554,-0.30388304591178894,0.7656757235527039,0.13678528368473053,1.073827862739563,1.1205389499664307,0.03244948759675026,-0.26298457384109497,0.6287660002708435,0.04574042931199074,0.9187598824501038,1.7050875425338745,0.000890794675797224,0.1663365364074707,1.6387096643447876,0.001297914539463818,0.5717589855194092,1.8858137130737305,0.003099011490121484,-0.11494169384241104,1.755050778388977,0.005798927042633295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0271995067596436,0.6805552244186401,0.9550874829292297,0.10203064233064651,0.557233989238739,0.9809319972991943,1.5672484636306763,1.11691415309906,0.28442347049713135,-0.319938987493515,0.7214423418045044,0.1378059685230255,1.1967140436172485,1.2642080783843994,0.039692267775535583,-0.2983419895172119,0.62486332654953,0.050609249621629715,0.9437392354011536,1.7000882625579834,0.000946265528909862,0.1744774729013443,1.5822961330413818,0.0014439456863328815,0.5990520119667053,1.8620773553848267,0.003918553236871958,-0.10927848517894745,1.6751495599746704,0.009524018503725529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0086288452148438,0.6781664490699768,0.9342259168624878,-0.03544748201966286,0.49312540888786316,0.9734535217285156,1.4681814908981323,1.0899137258529663,0.29729124903678894,-0.31989413499832153,0.7527841329574585,0.13479836285114288,0.7726013660430908,0.8556786775588989,0.053890030831098557,-0.2843712270259857,0.6596407294273376,0.05162181705236435,0.93781578540802,1.6485859155654907,0.0010997139615938067,0.17712661623954773,1.504489779472351,0.0017298015300184488,0.5603272914886475,1.7738234996795654,0.0046745408326387405,-0.2053672969341278,1.6248722076416016,0.011381982825696468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9879898428916931,0.6772139072418213,0.9262638688087463,-0.10107433795928955,0.47923025488853455,0.9707690477371216,1.4884792566299438,1.1046868562698364,0.3052750527858734,-0.3058224618434906,0.7695534825325012,0.12957699596881866,0.7850884795188904,0.9632960557937622,0.06053104251623154,-0.27401453256607056,0.7909399271011353,0.050345174968242645,0.9439917802810669,1.5935181379318237,0.00158824457321316,0.17912046611309052,1.4491262435913086,0.0025393457617610693,0.5919573903083801,1.7299977540969849,0.0058024111203849316,-0.30210214853286743,1.59038507938385,0.014142902567982674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.9693293571472168,0.6713731288909912,0.927517294883728,-0.2039155662059784,0.48339730501174927,0.9722336530685425,1.483199119567871,1.1111118793487549,0.3200504183769226,-0.29706382751464844,0.9459214806556702,0.1287800371646881,0.8466100096702576,1.0113900899887085,0.06386994570493698,-0.16684071719646454,1.0903589725494385,0.04934743791818619,0.9226365089416504,1.5831444263458252,0.0025632528122514486,0.12678761780261993,1.473436713218689,0.003934716805815697,0.6313372254371643,1.8371590375900269,0.007336493581533432,-0.21913892030715942,1.7720123529434204,0.01598414219915867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.9635521173477173,0.6627949476242065,0.9220379590988159,-0.13061320781707764,0.49709567427635193,0.9722859859466553,1.5039845705032349,1.0423791408538818,0.30846670269966125,-0.20729392766952515,0.9635854363441467,0.12536850571632385,0.9794578552246094,1.0317610502243042,0.06059350073337555,-0.03427235409617424,1.0608556270599365,0.049143288284540176,0.9305969476699829,1.5369975566864014,0.0027768099680542946,0.1602226346731186,1.4537439346313477,0.004276716150343418,0.6499889492988586,1.748704195022583,0.008276100270450115,-0.2157338410615921,1.646776795387268,0.016903456300497055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.9501540660858154,0.6665048003196716,0.9257305860519409,-0.08913391083478928,0.5063961744308472,0.9742730259895325,1.4419912099838257,1.1341521739959717,0.31202203035354614,-0.1962210237979889,0.9537236094474792,0.12104449421167374,0.9822536110877991,1.2460471391677856,0.05841793492436409,-0.054238103330135345,1.1488473415374756,0.048062514513731,0.9002026915550232,1.5423260927200317,0.003135168692097068,0.12662069499492645,1.4677728414535522,0.004703450947999954,0.6536528468132019,2.086188316345215,0.009123878553509712,-0.1524214744567871,2.0010056495666504,0.017227070406079292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
